,teamID,ACC,AGI,ARM,END,G,HND,INT,KAc,KDi,L,Name,OVR,PA,PBl,PF,Pancakes,Player,Pos,RBl,S,SPE,STR,Sacks Allowed,T,TCK,Team,W,WPct
86,3,15,71,15,68,14,52,52,1,1,6,"Tweed, B.",79,216,26,268,9,"Tweed, B.",RB,26,2,94,71,4,0,26,COL,8,0.5710000000000001
87,3,1,40,1,60,14,20,55,1,1,6,"Bigboy14, Z.",62,216,65,268,4,"Bigboy14, Z.",C,65,2,35,65,3,0,35,COL,8,0.5710000000000001
88,3,1,45,1,62,14,20,62,1,1,6,"Robicheaux, D.",69,216,72,268,36,"Robicheaux, D.",T,66,2,46,70,13,0,35,COL,8,0.5710000000000001
89,3,15,70,15,71,14,53,50,1,1,6,"O'Connell, K.",74,216,39,268,8,"O'Connell, K.",RB,33,2,80,74,0,0,22,COL,8,0.5710000000000001
90,3,1,42,1,67,14,22,66,1,1,6,"Rodriguez, B.",73,216,70,268,42,"Rodriguez, B.",T,75,2,51,75,10,0,37,COL,8,0.5710000000000001
91,3,1,50,1,60,14,22,70,1,1,6,"Tech, G.",71,216,72,268,39,"Tech, G.",G,70,2,41,74,12,0,35,COL,8,0.5710000000000001
92,4,1,50,1,60,14,26,55,1,1,2,"Timlin, S.",71,175,74,369,32,"Timlin, S.",C,70,2,45,81,3,0,35,ARI,12,0.857
93,4,15,75,15,72,14,50,32,1,1,2,"Mackworthy, R.",77,175,22,369,14,"Mackworthy, R.",RB,22,2,90,75,6,0,20,ARI,12,0.857
94,4,1,45,1,60,14,20,60,1,1,2,"Worthy, G.",68,175,70,369,42,"Worthy, G.",T,70,2,35,73,6,0,35,ARI,12,0.857
95,4,1,50,1,60,14,20,55,1,1,2,"Walters, S.",68,175,70,369,30,"Walters, S.",G,70,2,45,71,2,0,35,ARI,12,0.857
96,4,1,50,1,60,14,20,60,1,1,2,"MacManus, C.",64,175,70,369,14,"MacManus, C.",G,60,2,50,65,2,0,35,ARI,12,0.857
97,4,1,45,1,70,14,32,65,1,1,2,"Thomas, A.",71,175,70,369,26,"Thomas, A.",G,70,2,50,74,7,0,35,ARI,12,0.857
98,4,1,45,1,60,6,20,60,1,1,2,"Zoidberg, S.",66,175,64,369,18,"Zoidberg, S.",G,65,2,40,77,3,0,35,ARI,12,0.857
99,4,3,59,3,63,14,22,63,1,1,2,"Pest, T.",76,175,73,369,60,"Pest, T.",T,72,2,46,93,0,0,41,ARI,12,0.857
100,4,1,55,1,65,14,70,55,1,1,2,"Tkachuk, J.",69,175,54,369,23,"Tkachuk, J.",TE,54,2,57,63,0,0,30,ARI,12,0.857
101,5,1,45,1,60,6,20,65,1,1,6,"Madlad, B.",66,219,63,271,13,"Madlad, B.",C,68,2,38,71,5,0,35,OCO,8,0.5710000000000001
102,5,15,74,15,70,14,51,37,1,1,6,"Bowers Jr, V.",72,219,25,271,12,"Bowers Jr, V.",RB,25,2,80,67,0,0,20,OCO,8,0.5710000000000001
103,5,1,50,1,65,14,61,50,1,1,6,"Davidson, J.",63,219,35,271,8,"Davidson, J.",TE,35,2,60,60,0,0,30,OCO,8,0.5710000000000001
104,5,1,53,1,67,14,71,50,1,1,6,"Wright Jr, G.",79,219,68,271,31,"Wright Jr, G.",TE,70,2,70,84,2,0,34,OCO,8,0.5710000000000001
105,5,15,63,15,80,14,60,36,1,1,6,"Jenkins, L.",75,219,31,271,28,"Jenkins, L.",RB,31,2,82,81,1,0,26,OCO,8,0.5710000000000001
106,5,1,45,1,60,14,22,70,1,1,6,"Ferguson, D.",70,219,71,271,32,"Ferguson, D.",C,73,2,35,70,5,0,35,OCO,8,0.5710000000000001
107,5,3,66,3,63,14,26,63,3,3,6,"Winchester, A.",79,219,76,271,52,"Winchester, A.",T,76,2,50,92,3,0,41,OCO,8,0.5710000000000001
108,5,3,56,3,62,14,22,62,3,3,6,"Clegane, G.",77,219,75,271,41,"Clegane, G.",T,76,2,46,90,6,0,37,OCO,8,0.5710000000000001
109,5,1,40,1,60,14,20,60,1,1,6,"Hamilton, C.",68,219,70,271,45,"Hamilton, C.",G,70,2,40,70,6,0,35,OCO,8,0.5710000000000001
110,5,1,45,1,60,14,20,60,1,1,6,"Finkenlarkin, S.",69,219,76,271,42,"Finkenlarkin, S.",G,69,2,35,74,7,0,35,OCO,8,0.5710000000000001
111,6,1,45,1,60,13,20,60,1,1,10,"Brownce, B.",66,374,69,233,21,"Brownce, B.",C,68,2,35,68,2,0,35,SJS,4,0.28600000000000003
112,6,15,70,15,70,14,45,35,1,1,10,"Goose, J.",63,374,25,233,1,"Goose, J.",RB,25,2,70,55,0,0,20,SJS,4,0.28600000000000003
113,6,1,50,1,69,14,26,55,1,1,10,"Yates, J.",75,374,73,233,53,"Yates, J.",G,75,2,57,82,6,0,41,SJS,4,0.28600000000000003
114,6,1,52,1,70,14,26,70,1,1,10,"Sharpei, V.",78,374,75,233,47,"Sharpei, V.",T,73,2,52,87,8,0,39,SJS,4,0.28600000000000003
115,6,1,40,1,60,14,20,55,1,1,10,"Bigboy9, Z.",53,374,50,233,1,"Bigboy9, Z.",G,55,2,35,65,0,0,35,SJS,4,0.28600000000000003
116,6,15,80,15,73,14,60,30,1,1,10,"Durden, J.",73,374,20,233,15,"Durden, J.",RB,20,2,80,60,3,0,20,SJS,4,0.28600000000000003
117,6,1,53,1,65,14,70,45,1,1,10,"Bottles, B.",64,374,42,233,25,"Bottles, B.",TE,42,2,66,44,1,0,25,SJS,4,0.28600000000000003
118,6,1,50,1,65,14,20,65,1,1,10,"Sharp, B.",66,374,60,233,25,"Sharp, B.",C,70,2,35,72,4,0,42,SJS,4,0.28600000000000003
119,6,15,73,15,70,14,45,36,1,1,10,"Diaz, D.",67,374,25,233,3,"Diaz, D.",RB,25,2,70,73,0,0,20,SJS,4,0.28600000000000003
120,6,1,50,1,61,14,32,70,1,1,10,"Longshaw, B.",75,374,75,233,73,"Longshaw, B.",T,70,2,50,81,5,0,37,SJS,4,0.28600000000000003
121,7,15,70,15,70,9,50,32,1,1,9,"Newman, M.",65,281,20,245,1,"Newman, M.",RB,20,2,73,56,2,0,20,PHI,5,0.35700000000000004
122,7,1,50,1,60,14,24,70,1,1,9,"Dodggy, B.",66,281,60,245,24,"Dodggy, B.",C,70,2,40,67,11,0,39,PHI,5,0.35700000000000004
123,7,15,71,15,65,14,42,30,1,1,9,"Wright, O.",70,281,22,245,13,"Wright, O.",RB,22,2,92,51,5,0,22,PHI,5,0.35700000000000004
124,7,1,50,1,71,14,26,63,1,1,9,"Hendrix, M.",76,281,71,245,54,"Hendrix, M.",T,72,2,60,85,6,0,41,PHI,5,0.35700000000000004
125,7,1,55,1,61,14,24,65,1,1,9,"Danvers, J.",66,281,71,245,33,"Danvers, J.",C,62,2,35,72,9,0,35,PHI,5,0.35700000000000004
126,7,1,45,1,60,9,20,60,1,1,9,"Boyd, M.",65,281,55,245,30,"Boyd, M.",G,70,2,40,75,2,0,35,PHI,5,0.35700000000000004
127,7,1,47,1,61,14,22,45,1,1,9,"Bennett, A.",67,281,75,245,24,"Bennett, A.",T,64,2,45,70,17,0,37,PHI,5,0.35700000000000004
128,7,1,40,1,60,14,20,60,1,1,9,"J, J.",60,281,50,245,0,"J, J.",G,65,2,40,70,2,0,35,PHI,5,0.35700000000000004
129,7,1,54,1,67,14,75,63,1,1,9,"DiMirio, P.",75,281,38,245,16,"DiMirio, P.",TE,47,2,78,59,5,0,27,PHI,5,0.35700000000000004
130,7,15,60,15,70,14,50,50,1,1,9,"Jensen, R.",61,281,25,245,15,"Jensen, R.",RB,25,2,65,60,1,0,20,PHI,5,0.35700000000000004
131,8,1,50,1,60,14,20,65,1,1,11,"Long, L.",65,335,71,211,22,"Long, L.",G,60,2,50,68,10,0,35,LV,3,0.214
132,8,15,74,15,71,14,56,44,1,1,11,"Savea, A.",77,335,31,211,7,"Savea, A.",RB,31,2,85,72,5,0,26,LV,3,0.214
133,8,15,50,15,72,13,50,40,1,1,11,"Stats, J.",61,335,20,211,1,"Stats, J.",RB,25,2,70,70,0,0,20,LV,3,0.214
134,8,1,50,1,65,14,74,60,1,1,11,"Tenzini, G.",65,335,30,211,10,"Tenzini, G.",TE,30,2,65,43,1,0,25,LV,3,0.214
135,8,15,70,15,70,14,66,40,1,1,11,"Cobb, K.",71,335,35,211,2,"Cobb, K.",RB,20,2,75,64,1,0,20,LV,3,0.214
136,8,1,45,1,65,14,20,70,1,1,11,"Weal, J.",63,335,60,211,35,"Weal, J.",T,65,2,40,65,7,0,40,LV,3,0.214
137,8,1,50,1,60,14,50,60,1,1,11,"Tebow, T.",69,335,68,211,38,"Tebow, T.",C,70,2,50,70,10,0,35,LV,3,0.214
138,8,1,50,1,65,14,20,55,1,1,11,"Jefferspin, S.",66,335,66,211,42,"Jefferspin, S.",T,66,2,45,72,5,0,35,LV,3,0.214
139,8,1,40,1,60,11,20,55,1,1,11,"Bigboy19, Z.",53,335,50,211,15,"Bigboy19, Z.",C,55,2,35,65,4,0,35,LV,3,0.214
140,8,1,46,1,65,14,60,57,1,1,11,"Larsendorf, R.",58,335,50,211,7,"Larsendorf, R.",TE,50,2,50,50,2,0,30,LV,3,0.214
141,8,1,45,1,63,3,24,60,1,1,11,"Lamoreux, F.",63,335,62,211,3,"Lamoreux, F.",G,60,2,41,78,1,0,35,LV,3,0.214
142,1,15,70,15,66,14,61,51,1,1,5,"Robinson, M.",71,270,27,317,14,"Robinson, M.",RB,22,3,73,67,0,0,20,BAL,9,0.643
143,1,1,50,1,65,14,20,55,1,1,5,"Koch, D.",72,270,72,317,43,"Koch, D.",T,70,3,50,80,10,0,35,BAL,9,0.643
144,1,1,40,1,60,14,20,60,1,1,5,"Andres, J.",71,270,77,317,47,"Andres, J.",G,70,3,40,80,8,0,35,BAL,9,0.643
145,1,15,74,15,71,14,52,34,1,1,5,"Farlane, D.",72,270,24,317,12,"Farlane, D.",RB,24,3,88,52,7,0,24,BAL,9,0.643
146,1,1,51,1,71,14,28,64,1,1,5,"Blocksdale, A.",80,270,80,317,54,"Blocksdale, A.",T,80,3,43,89,2,0,43,BAL,9,0.643
147,1,1,50,1,64,14,20,60,1,1,5,"Lee, B.",71,270,50,317,38,"Lee, B.",G,80,3,40,85,5,0,35,BAL,9,0.643
148,1,1,45,1,65,14,71,55,1,1,5,"Sanderson, J.",63,270,30,317,2,"Sanderson, J.",TE,30,3,56,52,0,0,25,BAL,9,0.643
149,1,1,55,1,61,14,24,65,1,1,5,"Danvers, J.",66,270,71,317,25,"Danvers, J.",C,62,3,35,72,3,0,35,BAL,9,0.643
150,2,3,56,3,65,14,30,63,3,3,7,"Floggity, J.",77,275,71,332,57,"Floggity, J.",T,80,3,50,90,5,0,41,YKW,7,0.5
151,2,3,60,3,75,12,26,72,3,3,7,"Akselsen, M.",85,275,82,332,57,"Akselsen, M.",T,80,3,55,90,4,0,41,YKW,7,0.5
152,2,1,40,1,60,14,20,55,1,1,7,"Bigboy17, Z.",62,275,65,332,8,"Bigboy17, Z.",C,65,3,35,65,3,0,35,YKW,7,0.5
153,2,1,55,1,66,14,63,51,1,1,7,"Askins, J.",69,275,51,332,20,"Askins, J.",TE,60,3,60,70,1,0,30,YKW,7,0.5
154,2,1,40,1,60,14,20,60,1,1,7,"James, M.",72,275,74,332,38,"James, M.",G,75,3,50,71,12,0,35,YKW,7,0.5
155,2,1,52,1,65,14,28,65,1,1,7,"Lamoreux, F.",75,275,70,332,43,"Lamoreux, F.",G,75,3,50,81,7,0,39,YKW,7,0.5
156,2,17,75,17,74,14,64,71,3,3,7,"Nuck, B.",80,275,31,332,14,"Nuck, B.",RB,24,3,91,52,2,0,24,YKW,7,0.5
157,2,1,42,1,67,14,22,66,1,1,7,"Rodriguez, B.",74,275,70,332,33,"Rodriguez, B.",G,75,3,51,75,11,0,37,YKW,7,0.5
158,2,1,50,1,65,11,70,55,1,1,7,"Piper, W.",64,275,35,332,3,"Piper, W.",TE,35,3,55,52,0,0,30,YKW,7,0.5
159,2,15,68,15,72,14,75,42,1,1,7,"Kennedy, E.",76,275,45,332,16,"Kennedy, E.",RB,50,3,72,80,1,0,24,YKW,7,0.5
160,3,1,48,1,64,14,28,64,1,1,11,"Sandoval, A.",72,372,54,182,42,"Sandoval, A.",G,73,3,48,92,5,0,43,COL,3,0.214
161,3,1,45,1,60,14,20,70,1,1,11,"Rodriguez, R.",67,372,68,182,38,"Rodriguez, R.",T,65,3,40,71,8,0,35,COL,3,0.214
162,3,1,40,1,65,10,65,45,1,1,11,"EndTight, Z.",52,372,25,182,1,"EndTight, Z.",TE,25,3,45,40,0,0,30,COL,3,0.214
163,3,1,50,1,61,14,32,70,1,1,11,"Longshaw, B.",75,372,75,182,50,"Longshaw, B.",T,70,3,50,81,13,0,37,COL,3,0.214
164,3,15,73,15,79,14,56,54,1,1,11,"Tweed, B.",84,372,30,182,11,"Tweed, B.",RB,30,3,100,72,4,0,30,COL,3,0.214
165,3,1,45,1,60,14,20,63,1,1,11,"Finkenlarkin, S.",71,372,76,182,54,"Finkenlarkin, S.",C,70,3,35,81,2,0,35,COL,3,0.214
166,3,1,50,1,65,14,63,55,1,1,11,"Joyce, S.",63,372,35,182,9,"Joyce, S.",TE,35,3,68,50,0,0,30,COL,3,0.214
